dataset_index,neighbor_index,episode,neighbor_episode,task_id,neighbor_task_id,s0_distance,pair_reliability_distance,effective_mask_hamming,safe_mask_hamming,policy_probability_tv,flight_standardized_distance,inflight_workload_standardized_distance,backlog_observation_distance,return_gap,mask_alias,flight_alias,close_s0_neighbor,flight_queue_change_gap,next_task_backlog_gap,realized_latency_gap
44501,6301,223,32,102,102,0.12594597829759036,0.008578887527036961,0,0,0.011581665,13.40012522743333,9.460251419552266,0.12594597,118.46188013152988,False,True,False,1.0914942876482339,1.2086257625357846,0.11896255676529677
44502,28502,223,143,103,103,0.0,0.012012133653960533,2,2,0.013853909,0.0,0.0,0.0,183.86896317086826,True,False,True,6.17214652716053,6.17214652716053,0.15428171289696024
44503,19903,223,100,104,104,0.0,0.012937754976496622,6,7,0.8287281,10.69949973987642,8.218108146969898,0.0,137.64730672427376,True,True,True,2.771218672771081,2.771218672771081,0.23188095769558004
44504,41904,223,210,105,105,0.0,0.019594359469358672,0,0,0.0,0.0,0.0,0.0,55.09550997705307,False,False,True,0.07429248837601166,0.07429248837601166,0.10563553524769986
44505,44305,223,222,106,106,0.0,0.006245692522994471,0,0,0.0,0.0,0.0,0.0,52.617780244878816,False,False,True,1.9284868751816664,1.9284868751816664,0.019182984881638276
44506,3306,223,17,107,107,0.10532287317105214,0.03983442317345751,0,0,0.00719756,0.0,0.0,0.105322875,72.53509373728357,False,False,False,0.7142233912623315,0.046142255326000914,1.3060966081109484
44507,44107,223,221,108,108,0.24126843858494718,0.007324183802981517,2,3,0.6857098,7.437562895304772,6.274733071974411,0.24126844,32.53704905813666,True,True,False,1.6203240733012194,1.6613358813488945,0.13829453605185904
44508,54508,223,273,109,109,0.14994129326429403,0.004270305124273265,0,0,0.011625498,0.0,0.0,0.1499413,53.352528522067615,False,False,False,1.3528276965395585,1.0580345482965057,0.5802813420916664
44509,2109,223,11,110,110,0.1848272217965748,0.0017392225692994935,6,6,0.41345584,0.0,0.0,0.18482722,231.49465391943477,True,False,False,1.772483086905004,1.7137121262594892,0.08133541089824803
44510,13510,223,68,111,111,0.11838303913748309,0.015044086849647007,8,8,0.15350123,8.286801384507044,3.6835999994664927,0.11838304,83.06658621512452,True,True,False,1.9712023720798062,2.938227811854052,0.0
44511,1911,223,10,112,112,0.08340027738749393,0.01720997709145613,3,2,1.0,0.0,0.0,0.08340027,42.381327154269655,True,False,False,0.036574302265802494,0.0,0.9713796799547652
44512,35312,223,177,113,113,0.0,0.0161627940131896,1,1,0.009092751,0.0,0.0,0.0,53.13448516588127,True,False,True,3.608961253643177,3.608961253643177,0.710413493503296
44513,20513,223,103,114,114,0.2200707860764664,0.007240079168736189,4,4,0.30799907,0.0,0.0,0.22007078,213.95753710124382,True,False,False,0.8249142553652287,0.6787191246788811,0.2405171609796639
44514,7114,223,36,115,115,0.14614611480413628,0.01387238587269591,4,3,1.0,0.0,0.0,0.14614612,212.76849669768885,True,False,False,6.108889791007142,5.466908126061562,0.03615379789999906
44515,35115,223,176,116,116,0.0,0.02432866113819759,0,0,0.0,0.0,0.0,0.0,52.94388766908338,False,False,True,0.6710824313935833,0.6710824313935833,0.11823431436124565
44516,14564,223,73,117,165,0.11462777288145064,0.00798533544463637,0,0,0.0019799722,0.0,0.0,0.020283472,168.96136898128537,False,False,False,0.2993323564841397,0.33358166982636517,0.7320240527264161
44517,20517,223,103,118,118,0.11838202377755179,0.0038968829861744615,7,7,0.13866405,0.0,0.0,0.11838202,208.7509303978602,True,False,False,2.7713796028736475,3.0697709177189934,0.2748361397515282
44518,43918,223,220,119,119,0.054595819406122195,0.016537477631211696,3,4,0.74485594,0.0,0.0,0.05459582,102.06744046844005,True,False,False,1.334806876884489,1.6452975189118213,0.0
44519,54519,223,273,120,120,0.07533868793526878,0.01309970112650641,5,6,0.73903835,0.0,0.0,0.07533869,153.03671805857752,True,False,False,3.1252116143214006,2.155302545910256,0.6617294132116456
44520,54480,223,273,121,81,0.13638350007226804,0.013420315479841871,1,1,0.009439791,0.0,0.0,0.027684916,57.69596698135123,True,False,False,2.0659598142368765,1.8636995395886309,0.35593938028395655
44521,3321,223,17,122,122,0.10404344020381058,0.010096052575573116,0,0,0.007837309,0.0,0.0,0.10404344,129.68727709272048,False,False,False,0.8084112605052494,0.19661962939027178,0.033578659379998044
44522,1301,223,7,123,102,0.09179678460604636,0.003281776170823329,0,0,0.004083115,0.0,0.0,0.0798012,46.38204208098642,False,False,False,0.37171180267892123,0.0,0.2938609467238109
44523,29123,223,146,124,124,0.0,0.008409965418439894,0,0,0.0,18.203336831462128,4.855654544751285,0.0,197.11306918352363,False,True,True,0.0,0.0,0.04875017263393033
44524,59124,223,296,125,125,0.0,0.006541188732207857,8,8,0.13370791,0.0,0.0,0.0,9.126298348281182,True,False,True,0.0,0.0,0.0
44525,40525,223,203,126,126,0.0,0.01034390418261091,2,3,0.63171846,13.886818037392977,6.115888656471369,0.0,26.87672427286725,True,True,True,0.5323542459676531,0.5323542459676531,0.0
44526,40526,223,203,127,127,0.09483713577685805,0.00026089127769592986,0,0,0.0049284915,0.0,0.0,0.09483714,39.97910687798924,False,False,False,5.566596195124261,6.098950441091914,1.2127307540974641
44527,52527,223,263,128,128,0.0,0.003657954948343362,2,2,0.07359661,0.0,0.0,0.0,12.4126370721159,True,False,True,1.9371349364108963,1.9371349364108963,2.842170943040401e-14
44528,42528,223,213,129,129,0.0391635000705719,0.011645203167020016,11,12,0.8703693,8.380718314569254,6.373226726221554,0.0391635,161.1417541843138,True,True,False,0.6668409598462528,0.34067667658710654,0.2620189022144075
44529,529,223,3,130,130,0.009562015533447266,0.00020080825371075845,0,0,0.00088382745,21.10372121181595,11.01957662406216,0.0095620155,179.03414631916434,False,True,False,0.00891025365194631,0.08993596499994005,0.3378225102926251
44530,14530,223,73,131,131,0.06544465353531143,0.0031719728528093565,3,3,0.059995443,0.0,0.0,0.065444656,141.82647820364326,True,False,False,0.501486579099331,0.05385661076721249,0.006408056473134138
44531,14531,223,73,132,132,0.06659201359926548,0.012632619624509584,1,1,0.011593926,0.0,0.0,0.066592015,144.32452841502834,True,False,False,1.2060024240459324,1.15214581327872,0.2499552039363948
44532,39332,223,197,133,133,0.3025220949065458,0.0016892634715063026,0,0,0.02165585,0.0,0.0,0.3025221,60.848638522331385,False,False,False,0.4943150703939345,0.674619127894065,0.049136743016447326
44533,46206,223,232,134,7,0.3336697595877272,0.004950781087145997,0,0,0.010644014,3.652924700981908,1.5693666957696446,0.32988533,152.82465380299925,False,True,False,3.9566412171269274,1.0347204216676054,0.03628481073735479
44534,35334,223,177,135,135,0.21652405600886454,0.007902954559580113,8,8,0.15460502,0.0,0.0,0.21652405,192.20720072740767,True,False,False,2.116408649196584,1.1862816452537355,0.30283569312513237
44535,56804,223,285,136,5,0.11018055964990245,0.00048420468843750347,0,0,0.003997301,0.0,0.0,0.075884074,16.06764624562402,False,False,False,1.2534269066464239,2.109674093770013,0.005894309256646579
44536,14536,223,73,137,137,0.0857090891048889,0.007805695395747404,5,5,0.09284009,5.095174210406549,1.048657722592511,0.08570909,145.91807503706673,True,True,False,5.892149244854675,5.906292943387381,0.06288790114021481
44537,14406,223,73,138,7,0.13772834445799975,0.003611915657079663,0,0,0.0027065119,0.0,0.0,0.07790929,218.70412784774584,False,False,False,3.506999581597233,4.637648806499165,0.2840343279973627
44538,1354,223,7,139,155,0.40944154189277715,0.0041170757851904044,3,3,0.088576764,0.0,0.0,0.39428434,51.324511608545095,True,False,False,3.3991084180571356,0.046046586926320465,0.14451299003593476
44539,11807,223,60,140,8,0.325655034237286,0.008250985540771565,8,8,0.5519484,0.0,0.0,0.21625128,109.20832473999695,True,False,False,2.2162966874366044,4.654402971320511,0.18529109614545547
44540,20480,223,103,141,81,0.22667163321036823,0.01977609827664977,2,2,0.040436782,0.0,0.0,0.21528944,7.7122757089610445,True,False,False,0.7453808780869426,1.3088586307013745,1.0191831028887748
44541,1851,223,10,142,52,0.3017148966351443,0.002723233520787952,0,0,0.014635511,15.791720093554742,5.26858650217438,0.27394056,9.17892616771229,False,True,False,0.3058567856636786,2.5977607445566924,0.17476318315262063
44542,26530,223,133,143,131,0.24388408916311607,0.0033524636461850373,4,4,0.0608177,10.016242834148581,1.0976221879529962,0.18014085,94.83027640865808,True,True,False,2.6865378597721827,0.9315252011150468,0.04850503987756838
44543,46343,223,232,144,144,0.0,0.007152899552177885,0,0,0.0,17.991689480459986,5.7507889867531015,0.0,14.572321682031912,False,True,True,3.276410698668155,3.276410698668155,0.8621344455974054
44544,56820,223,285,145,21,0.1766048475645785,0.007740894778455654,0,0,0.009406431,0.0,0.0,0.17308573,94.76230951420408,False,False,False,2.929038696877326,1.6276215046263236,0.01753994531738101
44545,42745,223,214,146,146,0.0,0.006534623440281358,7,7,0.1267395,0.0,0.0,0.0,78.14972942391125,True,False,True,0.7370939743188218,0.7370939743188218,0.0032284804677829015
44546,19946,223,100,147,147,0.19522347711757562,0.000377177154917101,0,0,0.01387951,0.0,0.0,0.19522348,122.28976119484912,False,False,False,0.6527987198465666,1.0285129317821542,0.1701405054324141
44547,13631,223,69,148,32,0.1695682094046595,0.0215197733784459,8,8,0.12007384,0.0,0.0,0.1063951,73.12723880392645,True,False,False,0.5931070694599878,1.4178704235512574,0.19345135257565005
44548,11527,223,58,149,128,0.2176837263523322,0.0064720860482849855,7,7,0.09888292,0.0,0.0,0.19255908,191.24893443527415,True,False,False,2.2905519553340565,2.430798229808538,1.680676987187809
44549,20427,223,103,150,28,0.09782194505385387,0.0061866106553712065,0,0,0.0054910416,20.42480552563665,10.800571182052867,0.06840404,53.62124522748161,False,True,False,2.3876655190690874,1.899449519455245,0.6373336917256083
44550,41941,223,210,151,142,0.3126671284330427,0.0006689455353574437,0,0,0.013313456,0.0,0.0,0.25771892,6.90509460132904,False,False,False,1.2539884860455448,2.341035206586634,0.41530772037833685
44551,27316,223,137,152,117,0.1785342907128522,0.007565950541669469,0,0,0.0075995377,5.206043951210521,0.9175755072684472,0.15993287,152.9550934474883,False,True,False,3.757807818570134,2.722088070128797,0.4503041874603184
44552,28534,223,143,153,135,0.15461148031847988,0.006380184629008235,6,6,0.093162015,3.4264624986472483,0.6554110766203188,0.15295342,63.85804125229703,True,True,False,4.89280298888795,6.012144791975102,2.8979811426800097
44553,44107,223,221,154,108,0.22612099683224468,0.006126824644013042,0,0,0.007221848,0.0,0.0,0.13947468,79.56548875656833,False,False,False,0.414083473692628,0.671783304416655,0.5891711755114954
44554,54569,223,273,155,170,0.3305272252449283,0.005341865780342787,6,6,0.12250945,0.0,0.0,0.30219066,42.883048870747075,True,False,False,4.400414807574048,4.204992144100922,0.30614984813649926
44555,42540,223,213,156,141,0.3687458981033012,0.012576328144349544,0,0,0.018969322,0.0,0.0,0.33007598,145.06583332458553,False,False,False,0.7827403810477662,1.4845201081279242,1.0565586831351936
44556,56756,223,284,157,157,0.11686542348681836,0.0041003037743669885,2,2,0.030313276,0.0,0.0,0.11686543,261.4340219622885,True,False,False,4.548856808088743,3.147484480109512,1.0193945509109312
44557,1957,223,10,158,158,0.0,0.003176487901187905,9,9,0.22706443,22.775736677093867,3.9487246174053503,0.0,84.48216692574266,True,True,True,0.21111295243149475,0.21111295243149475,0.3688638100271078
44558,12558,223,63,159,159,0.03647812078018198,0.002673163729543354,8,8,0.16094422,0.0,0.0,0.03647812,82.65432413570454,True,False,False,0.21111295243149475,0.0,0.08333680701247204
44559,14559,223,73,160,160,0.0,0.00594411971575071,0,0,0.0,0.0,0.0,0.0,225.34819368250788,False,False,True,1.090147960469873,1.090147960469873,0.5623290398351628
44560,40560,223,203,161,161,0.0,0.00018179239968777865,3,3,0.02361987,0.0,0.0,0.0,114.12007243056416,True,False,True,0.0,0.0,0.33636136635857383
44561,56761,223,284,162,162,0.0,0.002083557175015868,0,0,0.0,14.980315452546494,1.3700923082110543,0.0,14.622535141374613,False,True,True,0.435131435469707,0.435131435469707,0.18534464846931087
44562,34788,223,174,163,189,0.04784950998632774,0.0057788470575893,0,0,0.0020681932,0.0,0.0,0.04115571,181.3304527061669,False,False,False,0.09027747215083248,0.0,0.13000180573482112
44563,19963,223,100,164,164,0.0,0.019415017326309052,4,4,0.07711168,0.0,0.0,0.0,87.39512806112282,True,False,True,2.845043258100244,2.845043258100244,0.0
44564,20364,223,102,165,165,0.0025245919486677876,0.00608597623062151,0,0,0.0001699389,0.0,0.0,0.002524592,117.25318508384825,False,False,False,1.6022447355312601,1.5644518125370745,0.41053306851148363
44565,20365,223,102,166,166,0.11023165892309993,0.007740585476134821,3,3,0.088945165,18.62647553097101,13.977209765009592,0.11023165,82.90157687871317,True,True,False,4.065953065282846,2.5015012527457716,0.8073520984172546
44566,7371,223,37,167,172,0.04994105091458486,0.0641190753545542,3,4,0.7076498,17.960491286492395,4.011714743605355,0.037327558,48.40415969199461,True,True,False,0.6358119997010174,0.8844879499234084,0.016588859484841123
44567,11967,223,60,168,168,0.038259085672422435,0.002887584729846382,1,1,0.00984397,0.0,0.0,0.038259085,143.24504940986287,True,False,False,2.0936778357637422,2.4900766651735466,0.2332192065223353
44568,7339,223,37,169,140,0.05580096455308946,0.029859840470999047,3,3,0.30439705,0.0,0.0,0.042589974,192.39220031003111,True,False,False,2.873993628051376,2.831540984862876,0.018026660080636248
44569,26569,223,133,170,170,0.0,0.0031281729088898477,4,4,0.06337029,0.0,0.0,0.0,1.4451711249582786,True,False,True,0.5601004102902318,0.5601004102902318,0.14396270141912737
44570,12612,223,64,171,13,0.02623911472633313,0.0034073948250055073,3,3,0.035415083,0.0,0.0,0.016478498,384.2160040888376,True,False,False,0.9758337391820909,0.8654898056987114,0.051181765380761135
44571,171,223,1,172,172,0.0,0.021753536059712614,5,6,0.8186308,0.0,0.0,0.0,12.326085298901944,True,False,True,0.0,0.0,0.2923967319458711
44572,11572,223,58,173,173,0.0,0.0007967277564520117,0,0,0.0,20.64113118440112,7.199763635320871,0.0,49.03729946549407,False,True,True,5.231041330104559,5.231041330104559,0.18606185096712125
44573,8773,223,44,174,174,0.23240078986964097,0.0064864451072447985,6,7,0.7990338,5.712715760303228,1.5729865838887667,0.23240079,239.93166853276543,True,True,False,7.014892274874977,6.814583187746598,0.16321664811482606
44574,42574,223,213,175,175,0.0,0.01057875490974372,0,0,0.0,17.968589614467902,10.449562022455694,0.0,148.4018210416298,False,True,True,5.124169706016909,5.124169706016909,0.3105533272620846
44575,56975,223,285,176,176,0.0,0.005148844163665479,0,0,0.0,0.0,0.0,0.0,3.343917826366578,False,False,True,3.56857595604309,3.56857595604309,0.027277274284699615
44576,1376,223,7,177,177,0.0,0.00011700322151929038,0,0,0.0,0.0,0.0,0.0,83.93370388941076,False,False,True,0.0,0.0,0.12255151404599474
44577,56977,223,285,178,178,0.0,0.003037751063038345,0,0,0.0,12.034442442557514,1.0976221879529962,0.0,3.534769648876818,False,True,True,0.9416865088757149,0.9416865088757149,0.16392951258973198
44578,59178,223,296,179,179,0.0,0.009979503875522698,0,0,0.0,0.0,0.0,0.0,72.66834036998068,False,False,True,0.7593051582875576,0.7593051582875576,1.3764085208594565
44579,43579,223,218,180,180,0.09720422281642546,0.020380365220021204,1,1,0.008429753,23.752461157659564,9.813403396991918,0.09720422,176.42587867509917,True,True,False,0.747785479272078,2.0061481796537914,0.0
44580,56980,223,285,181,181,0.1637517861153978,0.006573603772966952,0,0,0.004998821,0.0,0.0,0.16375178,68.11782219551526,False,False,False,0.5054587318451378,0.28038190815455,0.0
44581,20581,223,103,182,182,0.024803273379802704,0.006616040493623431,0,0,0.0016591572,0.0,0.0,0.024803273,17.99556340897294,False,False,False,0.5432126583903347,0.6599196148933721,0.0
44582,48582,223,243,183,183,0.009873736649751663,0.018846164186274862,5,5,0.053009067,12.194313059519603,5.148017021089229,0.009873737,42.831809171749626,True,True,False,2.8822920309952584,2.922180828279206,0.0008687962727549348
44583,13183,223,66,184,184,0.23537767238088472,0.005883081805420533,5,5,0.25962713,0.0,0.0,0.23537767,16.53221178739892,True,False,False,1.762005104587818,0.983295387940859,0.3504857954084173
44584,19784,223,99,185,185,0.06268616682408308,0.006259161151553531,0,0,0.003618055,0.0,0.0,0.06268617,95.56058660901346,False,False,False,0.05439713664854373,0.4761149368675073,0.5927526625212636
44585,26585,223,133,186,186,0.0,0.009108576455990041,0,0,0.0,16.132207480215175,4.894998872673007,0.0,123.58354420910524,False,True,True,0.7764905107260969,0.7764905107260969,0.6893674812084782
44586,499,223,3,187,100,0.10132363293825886,0.0007690578008048354,10,10,0.16077596,0.0,0.0,0.042780302,77.4674675848292,True,False,False,0.5381692627428731,0.6109713089253095,0.1670739891857238
44587,35987,223,180,188,188,0.0440335770821546,0.0012486959461627263,0,0,0.0030513662,0.0,0.0,0.044033576,46.45722977280792,False,False,False,0.06834165188262076,0.0,0.006292646194651752
44588,23988,223,120,189,189,0.0,0.0028058491153409616,0,0,0.0,0.0,0.0,0.0,61.79528813027531,False,False,True,0.0,0.0,0.3982785021011068
44589,13189,223,66,190,190,0.0,0.006528187704629354,4,4,0.21957615,0.0,0.0,0.0,54.07529980624764,True,False,True,1.2581418844309329,1.2581418844309329,0.34262857409373737
44590,46390,223,232,191,191,0.0,0.0031874305518970222,7,7,0.5976212,19.17125520655288,5.530221294261435,0.0,10.179670195106041,True,True,True,2.5088715392490686,2.5088715392490686,0.0
44591,57791,223,289,192,192,0.13702001766178912,0.003872212536749719,0,0,0.0070576225,0.0,0.0,0.13702002,49.49654602741333,False,False,False,1.4984657061572708,2.801936966028276,0.00505757096010484
44592,13792,223,69,193,193,0.0,0.0011264550565125526,0,0,0.0,0.0,0.0,0.0,4.263116037061366,False,False,True,0.0,0.0,0.0
44593,35393,223,177,194,194,0.0,0.01387183285602972,0,0,0.0,0.0,0.0,0.0,25.98486946087263,False,False,True,2.197977887245933,2.197977887245933,0.08697025000537906
44594,11994,223,60,195,195,0.07323389275036549,0.013482210554405528,1,1,0.00974293,0.0,0.0,0.073233895,30.37976632825155,True,False,False,3.1936209201352534,3.7971702543879013,0.31602160793687517
