trial_id,policy,server_id,selection_count,primary_count,backup_count,utilization,mean_queue_length,p95_queue_length,mean_waiting_time,busy_time,observation_time,replica_wait_count
6,Masked PPO stochastic,3,660,576,84,0.16713683623631326,0.015773719376757974,0.0,0.1955443772486907,1367.5000000000007,8181.91866493455,660
6,Masked PPO stochastic,4,1002,740,262,0.22593373318337862,0.04241013106598655,0.0,0.34630363567975647,1848.571428571428,8181.91866493455,1002
6,Masked PPO stochastic,5,958,586,372,0.2080767038131251,0.03565141216602148,0.0,0.30448533886476603,1702.4666666666662,8181.91866493455,958
6,Masked PPO stochastic,6,1205,592,613,0.23206839173553928,0.043794124151146224,0.0,0.2973609641549579,1898.7647058823518,8181.91866493455,1205
6,Masked PPO stochastic,7,1566,419,1147,0.28656006092549785,0.06839982786772936,1.0,0.35737026073389866,2344.6111111111127,8181.91866493455,1566
6,Masked PPO stochastic,8,1488,0,1488,0.25585074671684527,0.052479323509404326,0.0,0.2885628740219985,2093.3499999999985,8181.91866493455,1488
7,Masked PPO stochastic,1,390,390,0,0.11829932796398875,0.014371425517761383,0.0,0.30246295709486976,971.0,8207.992528035156,390
7,Masked PPO stochastic,2,522,504,18,0.14287625978236634,0.012129881861202473,0.0,0.19073176184425114,1172.7272727272727,8207.992528035156,522
7,Masked PPO stochastic,3,595,541,54,0.1608188598480589,0.01968409800958281,0.0,0.27154105778784443,1320.0000000000005,8207.992528035156,595
7,Masked PPO stochastic,4,938,746,192,0.2024594574872883,0.035075159800072864,0.0,0.30692606562754504,1661.7857142857138,8207.992528035156,938
7,Masked PPO stochastic,5,983,646,337,0.20703397664277873,0.02893877376454498,0.0,0.2416370690029349,1699.3333333333328,8207.992528035156,983
7,Masked PPO stochastic,6,1203,676,527,0.23014153504013862,0.043282532756241804,0.0,0.295313969623998,1888.9999999999989,8207.992528035156,1203
7,Masked PPO stochastic,7,1620,497,1123,0.2966349895497066,0.07986641435538244,1.0,0.40465613103082654,2434.7777777777783,8207.992528035156,1620
7,Masked PPO stochastic,8,1749,0,1749,0.2971250268162468,0.07490443889016145,1.0,0.35152377057010353,2438.7999999999993,8207.992528035156,1749
8,Masked PPO stochastic,1,375,375,0,0.11008190521440851,0.008871698690778909,0.0,0.19208786462222444,893.8000000000003,8119.408891580591,375
8,Masked PPO stochastic,2,634,612,22,0.18547028620157816,0.028389533114272388,0.0,0.363574491476096,1505.9090909090908,8119.408891580591,634
8,Masked PPO stochastic,3,557,496,61,0.14586447722338827,0.010440800672720909,0.0,0.15219592426806244,1184.3333333333335,8119.408891580591,557
