episode,task,C_i,j,k,f_j,f_k,lambda_j_0,lambda_k_0,distance_km,rho_jk,Z_j,Z_k,lambda_j_eff,lambda_k_eff,t_ij,t_ik,p_ij,p_ik,joint_failure,joint_success
9,181,41.70215136698815,2,5,11.47,10.63,0.003165619220516837,0.001709914088673922,1.483904963642815,0.05141579143797567,-0.3307531052113768,0.7298380818807544,0.0017642862163396874,0.002226238954696788,3.635758619615357,3.9230622170261658,0.006393989710924937,0.00869564618691871,5.559987224900189e-05,0.999944400127751
10,1,43.20759758426878,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.2327232981583174,-1.166333986384776,0.000857417807563544,0.0010916345421720214,3.767009379622387,3.6431363899046194,0.0032246904046890935,0.003969075838952622,1.2799040773353834e-05,0.9999872009592267
10,21,45.50457887351563,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.2327232981583174,-1.166333986384776,0.000857417807563544,0.0010916345421720214,3.9672693002193222,3.8368110348664106,0.003395828433528745,0.004179636362311478,1.4193328000947969e-05,0.9999858066719991
10,41,55.49633659048928,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.2327232981583174,-1.166333986384776,0.000857417807563544,0.0010916345421720214,4.838390286877879,4.679286390429113,0.004139928761727985,0.005095046648878753,2.1093130164038933e-05,0.9999789068698359
10,61,52.07487047590578,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.2327232981583174,-1.166333986384776,0.000857417807563544,0.0010916345421720214,4.540093328326572,4.390798522420386,0.0038851899116498353,0.004781678535304104,1.8577729206116065e-05,0.9999814222707939
10,81,53.5985932196014,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.2327232981583174,-1.166333986384776,0.000857417807563544,0.0010916345421720214,4.672937508247724,4.519274301821366,0.003998643880998517,0.004921246722866896,1.967831309527572e-05,0.9999803216869048
10,101,74.75354707657456,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.2327232981583174,-1.166333986384776,0.000857417807563544,0.0010916345421720214,6.517310120015218,6.302997223994483,0.0055724736014770545,0.006856952567680146,3.821018716997792e-05,0.99996178981283
10,121,33.63993991992791,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.2327232981583174,-1.166333986384776,0.000857417807563544,0.0010916345421720214,2.9328631142047,2.836419892068121,0.002511529879402822,0.0030915452321260413,7.764508224009886e-06,0.999992235491776
10,141,47.02182939587593,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.2327232981583174,-1.166333986384776,0.000857417807563544,0.0010916345421720214,4.0995492062664285,3.9647410957736877,0.003508856018724667,0.004318695827299042,1.5153681846659348e-05,0.9999848463181533
10,161,45.01544938245973,2,6,11.47,11.86,0.003165619220516837,0.003821883416475691,0.8289911193094304,0.19052302251529626,-1.2327232981583174,-1.166333986384776,0.000857417807563544,0.0010916345421720214,3.9246250551403423,3.7955690878971104,0.0033593879970596307,0.00413480239115114,1.3890405523046601e-05,0.999986109594477
10,181,41.70215136698815,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-1.2327232981583174,-1.6348661774679567,0.000857417807563544,4.348299377440132e-05,3.635758619615357,1.0386588136236152,0.0031125102498688753,4.516297484866687e-05,1.4057022213104585e-07,0.9999998594297779
11,1,43.20759758426878,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.08716026455869831,-1.1263672107240525,0.0021438868595970045,6.531156245726953e-05,3.767009379622387,1.0761543607538926,0.00804351829540795,7.028285279061161e-05,5.653214122747481e-07,0.9999994346785878
11,21,45.50457887351563,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.08716026455869831,-1.1263672107240525,0.0021438868595970045,6.531156245726953e-05,3.9672693002193222,1.133364355504748,0.008469308137172265,7.401905734577964e-05,6.26890204684432e-07,0.9999993731097954
11,41,55.49633659048928,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.08716026455869831,-1.1263672107240525,0.0021438868595970045,6.531156245726953e-05,4.838390286877879,1.382225070746931,0.010319347731465015,9.027120434770482e-05,9.315399478021025e-07,0.9999990684600522
11,61,52.07487047590578,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.08716026455869831,-1.1263672107240525,0.0021438868595970045,6.531156245726953e-05,4.540093328326572,1.297007981965275,0.009686229756087036,8.470603006333302e-05,8.204820689194593e-07,0.999999179517931
11,81,53.5985932196014,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.08716026455869831,-1.1263672107240525,0.0021438868595970045,6.531156245726953e-05,4.672937508247724,1.3349587352329115,0.009968233821856786,8.718444002983575e-05,8.690748838450533e-07,0.9999991309251162
11,101,74.75354707657456,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.08716026455869831,-1.1263672107240525,0.0021438868595970045,6.531156245726953e-05,6.517310120015218,1.8618567142359792,0.01387521493512662,0.00012159337800421724,1.6871342544966117e-06,0.9999983128657455
11,121,33.63993991992791,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.08716026455869831,-1.1263672107240525,0.0021438868595970045,6.531156245726953e-05,2.9328631142047,0.837856535988242,0.006268000304431303,5.4720222274446134e-05,3.4298636987477697e-07,0.9999996570136301
11,141,47.02182939587593,2,7,11.47,40.15,0.003165619220516837,0.000221464621839621,0.9425511542841537,0.15181352681030647,-0.08716026455869831,-1.1263672107240525,0.0021438868595970045,6.531156245726953e-05,4.0995492062664285,1.1711539077428625,0.008750459583545641,7.648696631545051e-05,6.692961074113665e-07,0.9999993307038926
11,161,45.01544938245973,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,-0.08716026455869831,-0.6267732945494339,0.0021438868595970045,0.00018055294733530788,3.9246250551403423,0.7988544699637928,0.00837865385829032,0.00014422512760012062,1.2084124218291644e-06,0.9999987915875782
11,181,41.70215136698815,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,-0.08716026455869831,-0.6267732945494339,0.0021438868595970045,0.00018055294733530788,3.635758619615357,0.7400559248800026,0.007764355580920645,0.00013361035177185323,1.0373982804485591e-06,0.9999989626017195
12,1,43.20759758426878,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,1.3933314154900382,-0.24938783662831854,0.007007729927470968,0.0002441865392015727,3.767009379622387,0.7667719180881771,0.026052798161257208,0.00018721785358488476,4.877548951630807e-06,0.9999951224510484
12,21,45.50457887351563,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,1.3933314154900382,-0.24938783662831854,0.007007729927470968,0.0002441865392015727,3.9672693002193222,0.8075346738867014,0.02741864533457954,0.0001971696568094556,5.406124890799228e-06,0.9999945938751093
12,41,55.49633659048928,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,1.3933314154900382,-0.24938783662831854,0.007007729927470968,0.0002441865392015727,4.838390286877879,0.9848506937087715,0.033337761370367175,0.00024045836777840726,8.016343684504529e-06,0.9999919836563155
12,61,52.07487047590578,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,1.3933314154900382,-0.24938783662831854,0.007007729927470968,0.0002441865392015727,4.540093328326572,0.9241325727756128,0.03131495209907025,0.00022563527524103105,7.065757836033419e-06,0.999992934242164
12,81,53.5985932196014,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,1.3933314154900382,-0.24938783662831854,0.007007729927470968,0.0002441865392015727,4.672937508247724,0.9511729054055261,0.03221631639251647,0.00023223664884687941,7.481809357188813e-06,0.9999925181906428
12,101,74.75354707657456,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,1.3933314154900382,-0.24938783662831854,0.007007729927470968,0.0002441865392015727,6.517310120015218,1.3265935594778093,0.044644301967972914,0.00032388382852082434,1.445956744302684e-05,0.9999855404325569
12,121,33.63993991992791,2,8,11.47,56.35,0.003165619220516837,0.0004105274135071343,0.8822355247676016,0.1712773597674974,1.3933314154900382,-0.24938783662831854,0.007007729927470968,0.0002441865392015727,2.9328631142047,0.5969820748878067,0.020342945175231504,0.0001457643621751107,2.965276428230866e-06,0.9999970347235718
12,141,47.02182939587593,3,4,11.53,13.5,0.002071964229127699,0.002388379573547085,0.878706288195088,0.1724905931622923,-1.4176077298759004,-0.7792313376515012,0.0004840393259579585,0.000929814721547086,4.078215905973629,3.4830984737685875,0.001972069788327562,0.003233397512136708,6.376485547338303e-06,0.9999936235144526
12,161,45.01544938245973,3,4,11.53,13.5,0.002071964229127699,0.002388379573547085,0.878706288195088,0.1724905931622923,-1.4176077298759004,-0.7792313376515012,0.0004840393259579585,0.000929814721547086,3.904202027967019,3.334477732034054,0.001888002794267634,0.0030956450631808843,5.844586529346316e-06,0.9999941554134707
12,181,41.70215136698815,3,4,11.53,13.5,0.002071964229127699,0.002388379573547085,0.878706288195088,0.1724905931622923,-1.4176077298759004,-0.7792313376515012,0.0004840393259579585,0.000929814721547086,3.616838800259163,3.0890482494065292,0.0017491606472585185,0.0028681215956619537,5.016805426684198e-06,0.9999949831945734
13,1,43.20759758426878,3,4,11.53,13.5,0.002071964229127699,0.002388379573547085,0.878706288195088,0.1724905931622923,-1.0599501071633508,1.244591487675414,0.0006443823451397059,0.004694015142902134,3.7474065554439537,3.20056278401991,0.0024118494304851816,0.014911200576022103,3.596357061712922e-05,0.9999640364293829
13,21,45.50457887351563,3,4,11.53,13.5,0.002071964229127699,0.002388379573547085,0.878706288195088,0.1724905931622923,-1.0599501071633508,1.244591487675414,0.0006443823451397059,0.004694015142902134,3.946624360235527,3.3707095461863426,0.002539904032226657,0.01569764880485303,3.987052149592417e-05,0.9999601294785041
13,41,55.49633659048928,3,4,11.53,13.5,0.002071964229127699,0.002388379573547085,0.878706288195088,0.1724905931622923,-1.0599501071633508,1.244591487675414,0.0006443823451397059,0.004694015142902134,4.813212193450935,4.11083974744365,0.0030967441266524344,0.01911136131897824,5.918299591687839e-05,0.9999408170040831
13,61,52.07487047590578,3,4,11.53,13.5,0.002071964229127699,0.002388379573547085,0.878706288195088,0.1724905931622923,-1.0599501071633508,1.244591487675414,0.0006443823451397059,0.004694015142902134,4.516467517424613,3.857397813030058,0.002906101020098752,0.017943742671361427,5.214632888163295e-05,0.9999478536711184
13,81,53.5985932196014,3,4,11.53,13.5,0.002071964229127699,0.002388379573547085,0.878706288195088,0.1724905931622923,-1.0599501071633508,1.244591487675414,0.0006443823451397059,0.004694015142902134,4.648620400659271,3.970266164414918,0.002991006914897727,0.018463903919485176,5.522566429918741e-05,0.9999447743357008
13,101,74.75354707657456,3,4,11.53,13.5,0.002071964229127699,0.002388379573547085,0.878706288195088,0.1724905931622923,-1.0599501071633508,1.244591487675414,0.0006443823451397059,0.004694015142902134,6.483395236476546,5.537299783449968,0.004169070621830841,0.025657280376711267,0.00010696701385462388,0.9998930329861454
13,121,33.63993991992791,3,5,11.53,10.63,0.002071964229127699,0.001709914088673922,0.8574841534545671,0.1799694244100487,-1.0599501071633508,1.2174211151595167,0.0006443823451397059,0.0032883306041231854,2.9176010338185527,3.1646227582246387,0.0018782844082459937,0.010352367389387631,1.9444690255921067e-05,0.9999805553097441
13,141,47.02182939587593,3,5,11.53,10.63,0.002071964229127699,0.001709914088673922,0.8574841534545671,0.1799694244100487,-1.0599501071633508,1.2174211151595167,0.0006443823451397059,0.0032883306041231854,4.078215905973629,4.423502295002439,0.0026244803433384885,0.01444065690708842,3.789922019754873e-05,0.9999621007798024
13,161,45.01544938245973,3,5,11.53,10.63,0.002071964229127699,0.001709914088673922,0.8574841534545671,0.1799694244100487,-1.0599501071633508,1.2174211151595167,0.0006443823451397059,0.0032883306041231854,3.904202027967019,4.2347553511250915,0.002512636888914377,0.013828767458452587,3.4746671244326685e-05,0.9999652533287556
13,181,41.70215136698815,3,5,11.53,10.63,0.002071964229127699,0.001709914088673922,0.8574841534545671,0.1799694244100487,-1.0599501071633508,1.2174211151595167,0.0006443823451397059,0.0032883306041231854,3.616838800259163,3.9230622170261658,0.0023279132655346386,0.012817473008074043,2.9837965446127732e-05,0.9999701620345539
14,1,43.20759758426878,3,5,11.53,10.63,0.002071964229127699,0.001709914088673922,0.8574841534545671,0.1799694244100487,-0.011500819403411567,-0.9479347692534454,0.001490775426105805,0.0005816393559183944,3.7474065554439537,4.064684626930271,0.0055709658992075155,0.002361388074657234,1.315521243871074e-05,0.9999868447875613
14,21,45.50457887351563,3,5,11.53,10.63,0.002071964229127699,0.001709914088673922,0.8574841534545671,0.1799694244100487,-0.011500819403411567,-0.9479347692534454,0.001490775426105805,0.0005816393559183944,3.946624360235527,4.280769414253586,0.005866256540190808,0.0024867668246788973,1.458801214920211e-05,0.9999854119878508
14,41,55.49633659048928,3,5,11.53,10.63,0.002071964229127699,0.001709914088673922,0.8574841534545671,0.1799694244100487,-0.011500819403411567,-0.9479347692534454,0.001490775426105805,0.0005816393559183944,4.813212193450935,5.220727807195605,0.007149736606325809,0.003031975010937228,2.1677822725162993e-05,0.9999783221772749
14,61,52.07487047590578,3,5,11.53,10.63,0.002071964229127699,0.001709914088673922,0.8574841534545671,0.1799694244100487,-0.011500819403411567,-0.9479347692534454,0.001490775426105805,0.0005816393559183944,4.516467517424613,4.898858934704212,0.006710422668991565,0.002845313556105314,1.9093256587278102e-05,0.9999809067434127
14,81,53.5985932196014,3,5,11.53,10.63,0.002071964229127699,0.001709914088673922,0.8574841534545671,0.1799694244100487,-0.011500819403411567,-0.9479347692534454,0.001490775426105805,0.0005816393559183944,4.648620400659271,5.042200679172286,0.006906091642587906,0.002928446067578066,2.0224116913070298e-05,0.999979775883087
14,101,74.75354707657456,3,6,11.53,11.86,0.002071964229127699,0.003821883416475691,1.2822336742801248,0.07696016346817264,-0.011500819403411567,0.08247737783665976,0.001490775426105805,0.0029645499824249356,6.483395236476546,6.302997223994483,0.009618727538656044,0.01851205769661722,0.00017806243916364164,0.9998219375608364
14,121,33.63993991992791,3,6,11.53,11.86,0.002071964229127699,0.003821883416475691,1.2822336742801248,0.07696016346817264,-0.011500819403411567,0.08247737783665976,0.001490775426105805,0.0029645499824249356,2.9176010338185527,2.836419892068121,0.004340042600864322,0.008373454235112819,3.634114809677741e-05,0.9999636588519032
14,141,47.02182939587593,3,6,11.53,11.86,0.002071964229127699,0.003821883416475691,1.2822336742801248,0.07696016346817264,-0.011500819403411567,0.08247737783665976,0.001490775426105805,0.0029645499824249356,4.078215905973629,3.9647410957736877,0.006061260051238951,0.011684868562276346,7.082502702050354e-05,0.9999291749729795
14,161,45.01544938245973,3,6,11.53,11.86,0.002071964229127699,0.003821883416475691,1.2822336742801248,0.07696016346817264,-0.011500819403411567,0.08247737783665976,0.001490775426105805,0.0029645499824249356,3.904202027967019,3.7955690878971104,0.005803383376426207,0.01118908555953656,6.4934553133625e-05,0.9999350654468664
