source,Episode,Task_ID,R_req,sampled_action,greedy_action,sampled_regret,greedy_regret,optimal_set_size,top1_hit,top3_hit,top5_hit,optimal_set_probability_mass,uniform_optimal_set_mass,optimal_mass_lift_over_uniform,spearman_logit_reward,kendall_logit_reward,spearman_probability_negative_regret
evaluation,19,145,0.9,27,27,0.0,0.0,7,1,1,1,0.4820610065944493,0.25,0.23206100659444928,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,19,146,0.999,27,27,12.13094280924517,12.13094280924517,5,0,1,1,0.38424320495687425,0.17857142857142858,0.20567177638544568,0.33095427278910194,0.2331316840932607,0.33095427278910194
evaluation,19,154,0.9999,27,27,67.2467935027621,67.2467935027621,1,0,1,1,0.17611637711524963,0.03571428571428571,0.14040209140096394,0.3037766830870279,0.21164021164021166,0.3037766830870279
evaluation,19,155,0.999,27,27,0.0,0.0,5,1,1,1,0.4252719869837165,0.17857142857142858,0.2467005584122879,0.4853185559138375,0.3561878269679394,0.4853185559138375
evaluation,19,156,0.99,27,27,0.0,0.0,7,1,1,1,0.48316055024042726,0.25,0.23316055024042726,0.5788230147097364,0.4479319821614222,0.5788230147097364
evaluation,19,163,0.9,27,27,4.489053076376948,4.489053076376948,7,0,1,1,0.4386714342981577,0.25,0.1886714342981577,0.5208264681994148,0.41275149629406577,0.5208264681994148
evaluation,19,167,0.9999,27,27,52.81629480115614,52.81629480115614,1,0,0,1,0.05295991152524948,0.03571428571428571,0.01724562581096377,0.30925013683634367,0.21164021164021166,0.30925013683634367
evaluation,19,170,0.999,27,27,44.12151339419789,44.12151339419789,7,0,1,1,0.44900138303637505,0.25,0.19900138303637505,0.2788508194440578,0.2231539756681928,0.2788508194440578
evaluation,19,178,0.9,27,27,32.872131531175924,32.872131531175924,7,0,1,1,0.44384345482103527,0.25,0.19384345482103527,0.3186232511337596,0.28090032386679475,0.3186232511337596
evaluation,19,179,0.99,27,27,15.48566167021248,15.48566167021248,7,0,1,1,0.44784878101199865,0.25,0.19784878101199865,0.35213303283931835,0.28727748994423846,0.35213303283931835
evaluation,19,186,0.9,27,27,0.0,0.0,7,1,1,1,0.47527901572175324,0.25,0.22527901572175324,0.5974185958757993,0.48154341234307674,0.5974185958757993
evaluation,19,187,0.9999,27,27,54.6283787929492,54.6283787929492,5,0,1,1,0.39139973232522607,0.17857142857142858,0.2128283037537975,0.2865425727336841,0.20116124113536055,0.2865425727336841
evaluation,19,195,0.99,27,27,16.518841768059787,16.518841768059787,7,0,1,1,0.4455537833273411,0.25,0.19555378332734108,0.33895497957149073,0.28090032386679475,0.33895497957149073
evaluation,19,197,0.999,27,27,21.165477922257303,21.165477922257303,5,0,1,1,0.3829475345555693,0.17857142857142858,0.20437610598414072,0.32471045269974147,0.24911973870735074,0.32471045269974147
evaluation,19,199,0.9,27,27,39.90075660311889,39.90075660311889,7,0,1,1,0.44267049711197615,0.25,0.19267049711197615,0.3030263087705686,0.2522370255130402,0.3030263087705686
evaluation,19,200,0.9999,27,27,60.8433137319508,60.8433137319508,1,0,0,0,0.051521945744752884,0.03571428571428571,0.01580766003046717,0.23097974822112752,0.17989417989417988,0.23097974822112752
evaluation,20,1,0.99,27,27,0.0,0.0,7,1,1,1,0.5379540000576526,0.25,0.2879540000576526,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,20,3,0.9999,27,27,0.0,0.0,7,1,1,1,0.5485748506616801,0.25,0.2985748506616801,0.6806951274221228,0.5503353283920878,0.6806951274221228
evaluation,20,4,0.9,27,27,0.0,0.0,7,1,1,1,0.47971548163332045,0.25,0.22971548163332045,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,20,5,0.999,27,27,70.76614189445829,70.76614189445829,7,0,0,1,0.23284928128123283,0.25,-0.017150718718767166,0.16376789481350582,0.10318787407351644,0.16376789481350582
evaluation,20,15,0.999,27,27,26.74716888164015,26.74716888164015,7,0,1,1,0.44666134961880744,0.25,0.19666134961880744,0.3041403760822251,0.25796968518379115,0.3041403760822251
evaluation,20,17,0.99,27,27,0.0,0.0,7,1,1,1,0.5410772538743913,0.25,0.2910772538743913,0.6815306779058652,0.5560679880628386,0.6815306779058652
evaluation,20,18,0.9,27,27,0.0,0.0,7,1,1,1,0.5348314521834254,0.25,0.2848314521834254,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,20,24,0.9,27,27,9.836646585439347,9.836646585439347,7,0,1,1,0.4454002727288753,0.25,0.19540027272887528,0.36207187628836324,0.263702344854542,0.36207187628836324
evaluation,20,25,0.9999,27,27,47.14335805675732,47.14335805675732,1,0,0,0,0.01525843795388937,0.03571428571428571,-0.020455847760396342,0.578544061302682,0.4126984126984127,0.578544061302682
evaluation,20,33,0.99,27,27,32.864916241433065,32.864916241433065,7,0,1,1,0.44653113512322307,0.25,0.19653113512322307,0.3186232511337596,0.28090032386679475,0.3186232511337596
evaluation,20,42,0.99,27,27,0.0,0.0,7,1,1,1,0.48465466825291514,0.25,0.23465466825291514,0.5974185958757993,0.48154341234307674,0.5974185958757993
evaluation,20,46,0.9999,27,27,0.6241923683092558,0.6241923683092558,1,0,1,1,0.17478570342063904,0.03571428571428571,0.13907141770635334,0.5413245758073344,0.37566137566137564,0.5413245758073344
evaluation,20,47,0.9,27,27,7.451506864992179,7.451506864992179,7,0,1,1,0.4436700362712145,0.25,0.19367003627121449,0.3695918306420446,0.2751676641960439,0.3695918306420446
evaluation,20,48,0.999,27,27,22.87267724344398,22.87267724344398,7,0,1,1,0.4439878521952778,0.25,0.1939878521952778,0.2999626236635132,0.2465043658422893,0.2999626236635132
evaluation,20,55,0.99,27,27,0.0,0.0,7,1,1,1,0.5394368162378669,0.25,0.2894368162378669,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,20,60,0.999,27,27,28.93620695054851,28.93620695054851,7,0,1,1,0.4450144392903894,0.25,0.19501443929038942,0.28325161398866566,0.2465043658422893,0.28325161398866566
evaluation,20,64,0.99,27,27,54.35985910421184,54.35985910421184,7,0,1,1,0.445881811901927,0.25,0.195881811901927,0.3155595660267042,0.2751676641960439,0.3155595660267042
evaluation,20,68,0.99,27,27,31.737251993641813,31.737251993641813,7,0,1,1,0.44524161564186215,0.25,0.19524161564186215,0.3030263087705686,0.2522370255130402,0.3030263087705686
evaluation,20,73,0.9999,27,27,48.00809084830102,48.00809084830102,2,0,1,1,0.18002130277454853,0.07142857142857142,0.1085927313459771,0.4921982117079229,0.3395237408422561,0.4921982117079229
evaluation,20,74,0.9,27,27,54.918644388353165,54.918644388353165,7,0,1,1,0.44070760696195066,0.25,0.19070760696195066,0.24453777490860223,0.18917776913478015,0.24453777490860223
evaluation,20,75,0.999,27,27,37.43537717242663,37.43537717242663,7,0,1,1,0.44628326199017465,0.25,0.19628326199017465,0.2999626236635132,0.2465043658422893,0.2999626236635132
evaluation,20,87,0.9999,27,27,54.20831611546924,54.20831611546924,1,0,0,0,0.015541376546025276,0.03571428571428571,-0.020172909168260436,0.5303776683087027,0.37566137566137564,0.5303776683087027
evaluation,20,93,0.999,27,27,3.210753329877811,3.210753329877811,6,0,1,1,0.4340447294525802,0.21428571428571427,0.21975901516686594,0.4948435892307731,0.3606722110698653,0.4948435892307731
evaluation,20,96,0.9,27,27,14.032094873906505,14.032094873906505,7,0,1,1,0.43980063823983073,0.25,0.18980063823983073,0.3331061261852941,0.28090032386679475,0.3331061261852941
evaluation,20,98,0.9999,27,27,0.0,0.0,7,1,1,1,0.5378185722511262,0.25,0.28781857225112617,0.5960260117362286,0.4528801139893222,0.5960260117362286
evaluation,20,103,0.99,27,27,21.59377384348565,21.59377384348565,7,0,1,1,0.44598531536757946,0.25,0.19598531536757946,0.32670023914326923,0.28090032386679475,0.32670023914326923
evaluation,20,106,0.9,27,27,51.71159871003717,51.71159871003717,7,0,1,1,0.4444400416687131,0.25,0.1944400416687131,0.33338464301320825,0.28663298353754574,0.33338464301320825
evaluation,20,110,0.9999,27,27,2.9472006942089024,2.9472006942089024,2,0,1,1,0.17878925520926714,0.07142857142857142,0.10736068378069571,0.4929519684865867,0.3417221540478961,0.4929519684865867
evaluation,20,119,0.9999,27,27,0.08484432325583313,0.08484432325583313,1,0,1,1,0.16650812327861786,0.03571428571428571,0.13079383756433216,0.6048166392993979,0.3968253968253968,0.6048166392993979
evaluation,20,122,0.99,27,27,23.279143829806742,23.279143829806742,7,0,1,1,0.4506551662925631,0.25,0.20065516629256308,0.3186232511337596,0.28090032386679475,0.3186232511337596
evaluation,20,124,0.9,27,27,0.0,0.0,7,1,1,1,0.4813370986375958,0.25,0.23133709863759577,0.6495012426957407,0.533137349379835,0.6495012426957407
evaluation,20,125,0.999,27,27,0.0,0.0,7,1,1,1,0.5471398057416081,0.25,0.29713980574160814,0.66953654803998,0.5375786693015948,0.66953654803998
evaluation,20,135,0.999,27,27,10.552198758093859,10.552198758093859,7,0,1,1,0.4461061467882246,0.25,0.19610614678822458,0.4414634956924803,0.3264666748904438,0.4414634956924803
evaluation,20,142,0.99,27,27,0.0,0.0,7,1,1,1,0.5357975729275495,0.25,0.2857975729275495,0.6071666848527937,0.45861277366007314,0.6071666848527937
evaluation,20,145,0.9,27,27,0.0,0.0,7,1,1,1,0.4820610065944493,0.25,0.23206100659444928,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,20,146,0.999,27,27,0.0,0.0,6,1,1,1,0.47392190038226545,0.21428571428571427,0.25963618609655115,0.5804729480000298,0.44251870800443915,0.5804729480000298
evaluation,20,154,0.9999,27,27,70.46412370915783,70.46412370915783,1,0,1,1,0.16900457441806793,0.03571428571428571,0.13329028870378223,0.41215106732348106,0.2962962962962963,0.41215106732348106
evaluation,20,155,0.999,27,27,40.42390780391469,40.42390780391469,7,0,1,1,0.4484574072994292,0.25,0.19845740729942918,0.3424056009929283,0.28158882677702585,0.3424056009929283
evaluation,20,156,0.99,27,27,26.25258836543125,26.25258836543125,7,0,1,1,0.4461671649478376,0.25,0.1961671649478376,0.33338464301320825,0.28663298353754574,0.33338464301320825
evaluation,20,163,0.9,27,27,51.59183664632294,51.59183664632294,7,0,1,1,0.44300568220205605,0.25,0.19300568220205605,0.33338464301320825,0.28663298353754574,0.33338464301320825
evaluation,20,167,0.9999,27,27,0.1462690556842272,0.1462690556842272,1,0,1,1,0.17061111330986023,0.03571428571428571,0.13489682759557453,0.5643130815544608,0.4021164021164021,0.5643130815544608
evaluation,20,170,0.999,27,27,0.0,0.0,7,1,1,1,0.4902820747811347,0.25,0.24028207478113472,0.4954814368592293,0.40128617695256397,0.4954814368592293
evaluation,20,178,0.9,27,27,0.0,0.0,7,1,1,1,0.5355142212938517,0.25,0.28551422129385173,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,20,179,0.99,27,27,0.0,0.0,7,1,1,1,0.4833840394858271,0.25,0.2333840394858271,0.6570211970494222,0.5388700090505859,0.6570211970494222
evaluation,20,186,0.9,27,27,0.0,0.0,7,1,1,1,0.5340349527541548,0.25,0.2840349527541548,0.6893291490874607,0.5789986267458422,0.6893291490874607
evaluation,20,187,0.9999,27,27,0.0,0.0,7,1,1,1,0.5518759570550174,0.25,0.30187595705501735,0.6652700764609303,0.5339185716629475,0.6652700764609303
evaluation,20,195,0.99,27,27,29.510844543728226,29.510844543728226,7,0,1,1,0.45290331169962883,0.25,0.20290331169962883,0.3074825780171946,0.26943500452529295,0.3074825780171946
evaluation,20,197,0.999,27,27,0.0,0.0,7,1,1,1,0.5439943072851747,0.25,0.2939943072851747,0.6706555122358003,0.5449363604638957,0.6706555122358003
evaluation,20,199,0.9,27,27,0.0,0.0,7,1,1,1,0.4751199872698635,0.25,0.2251199872698635,0.545614465883772,0.4356821349770695,0.545614465883772
evaluation,20,200,0.9999,27,27,1.6297696542622315,1.6297696542622315,1,0,0,0,0.015400451608002186,0.03571428571428571,-0.020313834106283526,0.5812807881773399,0.3968253968253968,0.5812807881773399
